dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken
HyperSQL,parsedcasestudy.Usda,ClauseAICC+AUCC+ANCC,concentroAVS,1,NA,100.0,425,247,AllOperatorsNoFKANormalisedWithClassifiers,201,201,mutantTiming,true,867,2414,270,10469,14033
HyperSQL,parsedcasestudy.WordNet,ClauseAICC+AUCC+ANCC,concentroAVS,1,NA,100.0,232,127,AllOperatorsNoFKANormalisedWithClassifiers,85,101,mutantTiming,true,662,616,112,2760,4160
HyperSQL,parsedcasestudy.ArtistSimilarity,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,55,18,AllOperatorsNoFKANormalisedWithClassifiers,10,11,mutantTiming,true,515,70,27,141,764
HyperSQL,parsedcasestudy.ArtistTerm,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,122,40,AllOperatorsNoFKANormalisedWithClassifiers,20,23,mutantTiming,true,584,107,67,518,1288
HyperSQL,parsedcasestudy.BankAccount,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,90,31,AllOperatorsNoFKANormalisedWithClassifiers,25,28,mutantTiming,true,520,110,34,423,1097
HyperSQL,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,99.25373134328358,200442,266,AllOperatorsNoFKANormalisedWithClassifiers,210,224,mutantTiming,true,4277,4065,299,21940,30593
HyperSQL,parsedcasestudy.BrowserCookies,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,197,72,AllOperatorsNoFKANormalisedWithClassifiers,79,84,mutantTiming,true,691,358,61,1432,2555
HyperSQL,parsedcasestudy.Cloc,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,66,40,AllOperatorsNoFKANormalisedWithClassifiers,30,30,mutantTiming,true,534,95,42,492,1173
HyperSQL,parsedcasestudy.CoffeeOrders,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,189,77,AllOperatorsNoFKANormalisedWithClassifiers,51,56,mutantTiming,true,694,349,91,1498,2642
HyperSQL,parsedcasestudy.CustomerOrder,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,604,120,AllOperatorsNoFKANormalisedWithClassifiers,82,91,mutantTiming,true,954,794,139,3494,5393
HyperSQL,parsedcasestudy.DellStore,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,311,177,AllOperatorsNoFKANormalisedWithClassifiers,156,156,mutantTiming,true,840,1409,170,6006,8436
HyperSQL,parsedcasestudy.Employee,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,130,35,AllOperatorsNoFKANormalisedWithClassifiers,42,44,mutantTiming,true,593,145,25,471,1245
HyperSQL,parsedcasestudy.Examination,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,267,103,AllOperatorsNoFKANormalisedWithClassifiers,110,112,mutantTiming,true,831,562,94,2613,4111
HyperSQL,parsedcasestudy.Flights,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,427,66,AllOperatorsNoFKANormalisedWithClassifiers,44,48,mutantTiming,true,761,231,65,1245,2313
HyperSQL,parsedcasestudy.FrenchTowns,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,1414,53,AllOperatorsNoFKANormalisedWithClassifiers,94,98,mutantTiming,true,697,372,66,1602,2748
HyperSQL,parsedcasestudy.Inventory,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,27,16,AllOperatorsNoFKANormalisedWithClassifiers,17,18,mutantTiming,true,477,75,17,159,739
HyperSQL,parsedcasestudy.Iso3166,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,16,9,AllOperatorsNoFKANormalisedWithClassifiers,9,10,mutantTiming,true,460,55,10,70,604
HyperSQL,parsedcasestudy.IsoFlav_R2Repaired,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,284,177,AllOperatorsNoFKANormalisedWithClassifiers,215,216,mutantTiming,true,741,1905,125,6099,8882
HyperSQL,parsedcasestudy.JWhoisServer,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,286,152,AllOperatorsNoFKANormalisedWithClassifiers,178,184,mutantTiming,true,891,2087,134,6501,9624
HyperSQL,parsedcasestudy.MozillaExtensions,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,385,226,AllOperatorsNoFKANormalisedWithClassifiers,358,360,mutantTiming,true,885,5432,158,14402,20890
HyperSQL,parsedcasestudy.MozillaPermissions,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,53,32,AllOperatorsNoFKANormalisedWithClassifiers,29,30,mutantTiming,true,517,102,24,361,1014
HyperSQL,parsedcasestudy.NistDML181,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,71,37,AllOperatorsNoFKANormalisedWithClassifiers,18,20,mutantTiming,true,530,95,37,350,1023
HyperSQL,parsedcasestudy.NistDML182,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,324,176,AllOperatorsNoFKANormalisedWithClassifiers,81,96,mutantTiming,true,777,1686,82,2985,5541
HyperSQL,parsedcasestudy.NistDML183,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,66,34,AllOperatorsNoFKANormalisedWithClassifiers,20,20,mutantTiming,true,510,90,39,309,958
HyperSQL,parsedcasestudy.NistWeather,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,405,52,AllOperatorsNoFKANormalisedWithClassifiers,31,34,mutantTiming,true,711,148,50,734,1654
HyperSQL,parsedcasestudy.NistXTS748,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,39,16,AllOperatorsNoFKANormalisedWithClassifiers,17,18,mutantTiming,true,480,74,14,136,714
HyperSQL,parsedcasestudy.NistXTS749,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,81,37,AllOperatorsNoFKANormalisedWithClassifiers,21,25,mutantTiming,true,540,110,37,443,1140
HyperSQL,parsedcasestudy.Person,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,56,19,AllOperatorsNoFKANormalisedWithClassifiers,21,22,mutantTiming,true,822,99,28,279,1238
HyperSQL,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,97.87234042553192,100884,46,AllOperatorsNoFKANormalisedWithClassifiers,41,51,mutantTiming,true,2218,215,60,935,3440
HyperSQL,parsedcasestudy.RiskIt,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,937,245,AllOperatorsNoFKANormalisedWithClassifiers,187,199,mutantTiming,true,1050,4147,266,14241,19715
HyperSQL,parsedcasestudy.StackOverflow,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,272,171,AllOperatorsNoFKANormalisedWithClassifiers,129,129,mutantTiming,true,830,608,125,4454,6032
HyperSQL,parsedcasestudy.StudentResidence,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,94,30,AllOperatorsNoFKANormalisedWithClassifiers,35,38,mutantTiming,true,558,148,33,480,1229
HyperSQL,parsedcasestudy.UnixUsage,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,429,147,AllOperatorsNoFKANormalisedWithClassifiers,86,94,mutantTiming,true,912,811,178,4104,6021
HyperSQL,parsedcasestudy.Usda,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,426,247,AllOperatorsNoFKANormalisedWithClassifiers,201,201,mutantTiming,true,862,2355,240,10435,13905
HyperSQL,parsedcasestudy.WordNet,ClauseAICC+AUCC+ANCC,concentroAVS,2,NA,100.0,230,127,AllOperatorsNoFKANormalisedWithClassifiers,85,101,mutantTiming,true,692,668,113,2822,4306
