dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,failedtestsgenerationtime
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,25,NA,98.11320754716981,102038,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1574,242,20,1002,2851,1042
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,26,NA,99.2619926199262,200489,269,AllOperatorsNoFKANormalisedWithClassifiers,219,235,mutantTiming,true,2146,4108,169,35759,42194,1558
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,26,NA,98.11320754716981,102085,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1594,255,25,1019,2904,1120
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,27,NA,99.2619926199262,200645,269,AllOperatorsNoFKANormalisedWithClassifiers,219,235,mutantTiming,true,2121,4182,174,35635,42126,1543
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,27,NA,98.11320754716981,101548,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1346,298,24,1025,2705,910
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,28,NA,99.2619926199262,200555,269,AllOperatorsNoFKANormalisedWithClassifiers,221,235,mutantTiming,true,2097,4083,174,36009,42374,1542
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,28,NA,98.11320754716981,101883,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1546,265,28,1016,2868,1084
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,29,NA,99.2619926199262,200516,269,AllOperatorsNoFKANormalisedWithClassifiers,220,235,mutantTiming,true,2113,4033,156,35151,41464,1550
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,29,NA,98.11320754716981,102424,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1516,264,25,994,2810,1025
SQLite,parsedcasestudy.BookTown,ClauseAICC+AUCC+ANCC,concentroRandom,30,NA,99.2619926199262,200553,269,AllOperatorsNoFKANormalisedWithClassifiers,220,235,mutantTiming,true,2191,4138,174,35796,42311,1621
SQLite,parsedcasestudy.Products,ClauseAICC+AUCC+ANCC,concentroRandom,30,NA,98.11320754716981,101478,52,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,true,1486,246,22,1110,2877,1038
